,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Amount in 000's,,"Kindly do not edit - This sheet is automated, You may use Filters",,,,,,,,,,,,,,,,,
2291,VP-VQW-765-3201,Vanda Pharmaceuticals Inc,None,SAD/MAD,CNS,  $39 ,  $39 ,5,1,  - ,  - ,  - ,  - ,  - ,  $12 ,  $10 ,  $23 ,  - ,  $44 
2244,IMVT-1402-2503,Immuvonant Sciences GmbH,(No Info),Graves Diseases,Hormonal Disorders,  $46 ,  $46 ,0,3,  - ,  - ,  - ,  $26 ,  $26 ,  $24 ,  $11 ,  $9 ,  - ,  $44 
2758,EVO765-MIG001,Evommune,IQVIA,Migraine,CNS,"  $2,200 ",  $110 ,110,,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $20 ,  $20 ,  $44 
2134,1378-0018,Boehringer Ingelheim,(No Info),Heart Failure,Cardiovascular,  $145 ,  $145 ,3,5,  - ,  $19 ,  - ,  $13 ,  $31 ,  $5 ,  $2 ,  $25 ,  $11 ,  $43 
1679,20230143,Amgen,ICON,Obesity,General Medicine,  $631 ,  $631 ,0,22,  $254 ,  $124 ,  $99 ,  $44 ,  $520 ,  $43 ,  - ,  - ,  - ,  $43 
2665,K-304-P005,"Kallyope, Inc",Confidence Pharmaceutical Research ((CFR)),Migraine,CNS,  $127 ,  $127 ,16,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $14 ,  $28 ,  $43 
312,3110-306-002,AbbVie,None,Migraine,CNS/Psychiatry,  $122 ,  $122 ,4,3,  - ,  - ,  - ,  - ,  - ,  - ,  $19 ,  $10 ,  $14 ,  $42 
2678,FYU-981-CRYS-201,Crystalys therapeutics,ICON,Gout,Rheumatoid and Autoimmune,  $58 ,  $58 ,2,0,  - ,  - ,  - ,  - ,  - ,  - ,  $7 ,  $22 ,  $11 ,  $41 
2636,D7261C00003,AstraZeneca,Unknown,Type 2 Diabetes,Endocrine & Metabolism,  $660 ,  $153 ,33,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $19 ,  $20 ,  $38 
2635,D7261C00004,AstraZeneca,Sponsor Initiated,Type 2 Diabetes,Endocrine & Metabolism,  $80 ,  $72 ,4,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $13 ,  $25 ,  $38 
2635,D7261C00004,AstraZeneca,Unknown,Type 2 Diabetes,Endocrine & Metabolism,  $160 ,  $72 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $12 ,  $26 ,  $38 
2499,C4931004,Pfizer,None,Others,Others,  $46 ,  $42 ,8,0,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $18 ,  $15 ,  $37 
106,mRNA-1647-P104,Moderna,PPD,CMV,Vaccine-Other,  $303 ,  $303 ,0,16,  $30 ,  $34 ,  $39 ,  $19 ,  $121 ,  $12 ,  $11 ,  $8 ,  $6 ,  $37 
2770,"  295,449 ",,Parexel,COPD,Respiratory,  $160 ,  $136 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  $6 ,  $14 ,  $16 ,  $36 
2637,D7261C00002,AstraZeneca,Unknown,Type 2 Diabetes,Endocrine & Metabolism,  $80 ,  $68 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $11 ,  $25 ,  $36 
2608,D7265C00001,AstraZeneca,(No Info),Chronic Kidney Disease,Nephrology/Urology,  $600 ,  $246 ,30,,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $16 ,  $16 ,  $35 
2045,C6271001,Pfizer,(No Info),Combined Covid + Influenza Vaccine,Vaccine-Other,"  $2,526 ","  $2,526 ",0,314,  $367 ,"  $1,531 ",  $506 ,  $354 ,"  $2,757 ",  $34 ,  - ,  - ,  - ,  $34 
2774,NOE115-VMS-202,Noema Pharma,,Vasomotor Symptoms,Women's Health,"  $1,760 ",  $88 ,88,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $13 ,  $16 ,  $29 
2725,EFC22927,,,COPD,Respiratory,  $160 ,  $136 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $24 ,  $29 
1737,PSK00031,Sanofi,ICON,Pneumococcal,Vaccine-Other,  $38 ,  $38 ,0,4,  $19 ,  $5 ,  $13 ,  $4 ,  $41 ,  $10 ,  $11 ,  $6 ,  $1 ,  $28 
2655,GSBR-1290-12,Structure Therapeutics,Parexel,Not Available in Atom,Endocrine & Metabolism,  $320 ,  $96 ,16,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $11 ,  $17 ,  $28 
2762,NN9489-8033,Novo Norsdisk,,Type 2 Diabetes,Endocrine & Metabolism,"  $1,020 ",  $306 ,51,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $28 ,  $28 
2764,NN9489-8034,Novo Norsdisk,,Type 2 Diabetes,Endocrine & Metabolism,"  $1,020 ",  $306 ,51,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $28 ,  $28 
2592,WA46440,Roche,IQVIA,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $92 ,  $92 ,4,0,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $11 ,  $16 ,  $27 
2590,RAB35102,No Information,IQVIA,Lyme,Vaccine-Other,  $255 ,  $34 ,30,,  - ,  - ,  - ,  - ,  - ,  - ,  $6 ,  $10 ,  $10 ,  $26 
2621,D8790C00001,AstraZeneca,IQVIA,Chronic Kidney Disease,Nephrology/Urology,  $840 ,  $222 ,42,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $12 ,  $13 ,  $26 
2698,382-201-00032,Otsuka Pharmaceutical,Syneos Health,General Anxiety Disorder,Psychiatry,  $200 ,  $60 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $11 ,  $11 ,  $25 
297,mRNA-1273-P306,Moderna,PPD,COVID-19,Vaccine-COVID,  $815 ,  $815 ,0,143,  ($5),  - ,  $3 ,  $24 ,  $22 ,  $25 ,  - ,  - ,  - ,  $25 
1835,BHV-4157-209,Biohaven,IQVIA,Migraine,CNS,  $189 ,  $189 ,0,6,  $12 ,  $16 ,  $15 ,  $11 ,  $54 ,  $5 ,  $2 ,  $9 ,  $8 ,  $25 
2743,2513T1632,Shionogi,PPD,COVID-19 Treatment,General Medicine,  $480 ,  $144 ,24,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $24 ,  $24 
2133,FYU-981-CRYS-302,Crystal therapeutics,ICON,Gout,Rheumatoid and Autoimmune,  $41 ,  $41 ,1,0,  - ,  - ,  - ,  $32 ,  $32 ,  $2 ,  $11 ,  $5 ,  $6 ,  $24 
291,3110-305-002,AbbVie,None,Migraine,General Medicine,  $74 ,  $74 ,3,2,  $1 ,  $5 ,  $1 ,  ($2),  $5 ,  - ,  $9 ,  $7 ,  $6 ,  $22 
1958,I1F-MC-RHDB,Eli Lilly,(No Info),Obesity,General Medicine,  $228 ,  $228 ,0,10,  $77 ,  $59 ,  $34 ,  $18 ,  $188 ,  $22 ,  - ,  - ,  - ,  $22 
2727,Unknown,No Information,IQVIA,Non-Cystic Fibrosis Bronchiectasis,Respiratory,  $200 ,  $60 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $10 ,  $11 ,  $21 
2569,PIR21191,Sanofi,Syneos Health,Asthma,Respiratory,  $61 ,  $55 ,9,0,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $10 ,  $10 ,  $21 
118,382-201-00001,Otsuka Pharmaceutical,Syneos Health,Major Depressive Disorder,Psychiatry,  $130 ,  $130 ,0,7,  $21 ,  $80 ,  $52 ,  $3 ,  $155 ,  $21 ,  - ,  - ,  - ,  $21 
2765,NN9489-8035,Novo Norsdisk,,Type 2 Diabetes,Endocrine & Metabolism,  $700 ,  $210 ,35,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $19 ,  $19 
1976,ALTO-100-211,Alto Neuroscience,(No Info),Depression,Psychiatry,  $38 ,  $38 ,1,3,  - ,  $10 ,  $5 ,  $1 ,  $15 ,  - ,  - ,  $9 ,  $10 ,  $19 
1857,219685,GSK,(No Info),UTI,Nephrology/Urology,  $58 ,  $58 ,0,4,  - ,  - ,  $16 ,  $29 ,  $45 ,  $5 ,  $6 ,  $2 ,  $5 ,  $19 
2610,"  300,622 ",GSK,ICON,IBS-D IBS-M,Others,  $80 ,  $24 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $8 ,  $8 ,  $19 
2503,C4591082,Pfizer,None,COVID-19,Vaccine-COVID,  $41 ,  $41 ,0,9,  - ,  - ,  - ,  $49 ,  $49 ,  $13 ,  $5 ,  - ,  - ,  $18 
2243,ICY-AKC-301,No Information,Parexel,Atopic Dermatitis,Dermatology,  $160 ,  $48 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $7 ,  $7 ,  $17 
2761,NN9489-8449,Novo Norsdisk,,Type 2 Diabetes,Endocrine & Metabolism,  $600 ,  $185 ,30,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $17 ,  $17 
2688,FUZ-CT-001,Fuzzle Inc.,Unknown,Obesity,General Medicine,  $42 ,  $38 ,40,,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $7 ,  $7 ,  $17 
2693,VGX-002-001,Vogenx,Unknown,Idiopathic Gastroparesis,Gastroenterology,  $240 ,  $72 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $13 ,  $17 
2706,"  222,714 ",GSK,PPD,COPD,Respiratory,  $240 ,  $72 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $13 ,  $17 
2707,"  222,725 ",GSK,PPD,COPD,Respiratory,  $240 ,  $72 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $13 ,  $17 
2261,C6181001,Pfizer,(No Info),hMPV,Vaccine-Other,  - ,  - ,0,0,  - ,  - ,  - ,  $33 ,  $33 ,  $17 ,  - ,  - ,  - ,  $17 
2539,XmAb13676-06,"Xencor, Inc",None,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $100 ,  $30 ,5,,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $7 ,  $7 ,  $16 
2740,"  300,742 ",,IQVIA,Asthma,Respiratory,  $180 ,  $54 ,9,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $6 ,  $10 ,  $16 
2741,"  300,743 ",GSK,IQVIA,Asthma,Respiratory,  $180 ,  $54 ,9,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $6 ,  $10 ,  $16 
2024,UPB-CP-05,Upstream Bio,Syneos Health,Asthma,Respiratory,  $37 ,  $37 ,0,1,  - ,  - ,  $26 ,  $10 ,  $36 ,  $7 ,  $4 ,  $4 ,  - ,  $15 
2666,299GD201,Biogen,Unknown,Not Available in Atom,Endocrine & Metabolism,  $20 ,  $18 ,1,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $7 ,  $8 ,  $15 
2616,VBV19172,Sanofi,Sponsor Initiated,COVID-19,Vaccine-COVID,  $935 ,  $47 ,110,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $14 ,  $15 
2701,LCI699-RECAG-CL-0615,Recordati AG,Fortrea,Cushing's Syndrome,Endocrine & Metabolism,  $23 ,  $21 ,1,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $8 ,  $7 ,  $14 
2032,VAX-31-201,Vaxcyte,Syneos Health,Pneumococcal,Vaccine-Other,  $40 ,  $40 ,0,2,  $30 ,  $13 ,  $6 ,  $15 ,  $64 ,  $7 ,  - ,  $6 ,  - ,  $13 
1537,FpA-AS-30094,Teva Pharmaceuticals,Syneos Health,Asthma,Respiratory,  $46 ,  $46 ,0,6,  $24 ,  - ,  $20 ,  $11 ,  $55 ,  $8 ,  $3 ,  $2 ,  $1 ,  $13 
2637,D7261C00002,AstraZeneca,Sponsor Initiated,Type 2 Diabetes,Endocrine & Metabolism,  $80 ,  $24 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $9 ,  $13 
2237,J3L-MC-EZEF,Eli Lilly,ICON,Atherosclerotic cardiovascular disease,Cardiovascular,"  $1,440 ",  $72 ,72,,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $5 ,  $5 ,  $12 
1440,M23-700,AbbVie,Unknown,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $335 ,  $335 ,0,15,  $53 ,  $67 ,  $15 ,  $7 ,  $141 ,  $5 ,  $7 ,  - ,  - ,  $12 
1677,B24-033,UP-SPOUT,(No Info),Psoriatic Arthritis,Rheumatoid and Autoimmune,  $23 ,  $23 ,0,3,  $2 ,  $1 ,  $0 ,  - ,  $4 ,  $12 ,  - ,  - ,  - ,  $12 
1853,42847922MDD3003,Janssen,(No Info),Major Depressive Disorder,Psychiatry,  $139 ,  $139 ,0,9,  $22 ,  $32 ,  $16 ,  $11 ,  $82 ,  $12 ,  - ,  - ,  - ,  $12 
1963,1378-0021,Boehringer Ingelheim,None,Hypertension,Cardiovascular,  $480 ,  $24 ,24,,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $5 ,  $5 ,  $11 
2716,D9186C00004/D9186C00005,AstraZeneca,IQVIA,Non-Cystic Fibrosis Bronchiectasis,Respiratory,  $160 ,  $48 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $9 ,  $11 
1490,UPB-CP-04,Upstream Bio,Syneos Health,Asthma,Respiratory,  $16 ,  $16 ,0,1,  $17 ,  $5 ,  $3 ,  - ,  $26 ,  $11 ,  - ,  - ,  - ,  $11 
2012,FpA-AS-30093,Teva Pharmaceuticals,PPD,Asthma,Respiratory,  $40 ,  $40 ,1,1,  $17 ,  $28 ,  $4 ,  $2 ,  $51 ,  - ,  $6 ,  $5 ,  - ,  $11 
2111,D9180C00008,AstraZeneca,(No Info),COPD,Respiratory,  $24 ,  $24 ,0,1,  $11 ,  $5 ,  $7 ,  $5 ,  $27 ,  $2 ,  $3 ,  $4 ,  - ,  $10 
1452,VAD00004,Sanofi,PPD,RSV Vaccine,Vaccine-Respiratory,  $65 ,  $65 ,0,8,  $9 ,  $19 ,  $13 ,  $5 ,  $45 ,  $5 ,  $3 ,  $1 ,  - ,  $9 
1724,VNS 20-001,GSK,IQVIA,Varicella,Vaccine-Latent,  $38 ,  $38 ,1,6,  $24 ,  - ,  $31 ,  $3 ,  $59 ,  $3 ,  $5 ,  - ,  $1 ,  $9 
1740,VAD00016,Sanofi,ICON,RSV Vaccine,Vaccine-Respiratory,  $34 ,  - ,0,5,  $1 ,  $1 ,  $2 ,  - ,  $3 ,  $8 ,  - ,  - ,  - ,  $8 
2549,D740AC00001,AstraZeneca,Fortrea,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $40 ,  $12 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $3 ,  $3 ,  $8 
317,LPS16676,Sanofi,ICON,Asthma,Respiratory,  $105 ,  $105 ,0,3,  $13 ,  $7 ,  $12 ,  $4 ,  $37 ,  $3 ,  $2 ,  $1 ,  $2 ,  $8 
1694,DRI17963,Sanofi,ICON,Celiac Disease,Gastroenterology,  $17 ,  $17 ,0,3,  $16 ,  - ,  $21 ,  $2 ,  $40 ,  $8 ,  - ,  - ,  - ,  $8 
2195,D7130C00002,AstraZeneca,None,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $360 ,  $18 ,18,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $3 ,  $3 ,  $8 
2196,D6940C00002,AstraZeneca,None,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $360 ,  $18 ,18,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $3 ,  $3 ,  $8 
1651,NN9388-4894,Novo Norsdisk,Unknown,Diabetes,Endocrine & Metabolism,  $331 ,  $331 ,0,15,  $40 ,  $30 ,  $26 ,  $9 ,  $105 ,  $7 ,  - ,  - ,  - ,  $7 
1456,NN9388-4896,Novo Norsdisk,Unknown,Diabetes,Endocrine & Metabolism,  $466 ,  $466 ,0,11,  $46 ,  $43 ,  $69 ,  $12 ,  $170 ,  $7 ,  - ,  - ,  - ,  $7 
109,mRNA-1647-P301,Moderna,PPD,CMV,Vaccine-Other,"  $1,818 ","  $1,818 ",0,77,  $84 ,  $78 ,  $75 ,  $49 ,  $287 ,  $7 ,  - ,  - ,  - ,  $7 
1846,PA0016,UCB,Parexel,Psoriatic Arthritis,Rheumatoid and Autoimmune,  $132 ,  $132 ,0,10,  $42 ,  $38 ,  $58 ,  $13 ,  $151 ,  $3 ,  $2 ,  $2 ,  - ,  $7 
2695,382-201-00033,Otsuka Pharmaceutical,Syneos Health,General Anxiety Disorder,Psychiatry,  $100 ,  $20 ,5,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $4 ,  $6 
343,M14-465,AbbVie,AbbVie - Aaron Thomas,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  - ,  - ,0,25,  $14 ,  $10 ,  $10 ,  $13 ,  $47 ,  $6 ,  - ,  - ,  - ,  $6 
2601,AAHI-AMVPX-123,Technical Resources International (TRI),None,Amoebiasis,Infectious Disease,  $200 ,  $10 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $2 ,  $2 ,  $5 
2608,D7265C00001,AstraZeneca,Sponsor Initiated,Chronic Kidney Disease,Nephrology/Urology,  $120 ,  $36 ,6,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $2 ,  $2 ,  $5 
2656,M26-266,Abbvie,Unknown,Crohn's Disease,Gastroenterology,  $320 ,  $16 ,16,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $3 ,  $5 
2163,Steel-101,Steel,Target Health (Target Health),SAD/MAD,CNS,  $240 ,  $12 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $2 ,  $2 ,  $5 
361,V503-049-0013,Merck,None,Male HPV,General Medicine,  $99 ,  $99 ,0,22,  $7 ,  $14 ,  $8 ,  $5 ,  $34 ,  $1 ,  $4 ,  - ,  - ,  $5 
2747,"  308,532 ",GSK,,HIV,Infectious Disease,  $40 ,  $12 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $2 ,  $2 ,  $5 
1472,VAN00010,Sanofi,ICON,Meningococcal,Vaccine-Other,  $492 ,  $492 ,0,37,  $18 ,  $3 ,  - ,  $13 ,  $34 ,  $4 ,  - ,  - ,  - ,  $4 
2258,none at the moment,"Altimmune, Inc",None,MASH,Endocrine & Metabolism,  $160 ,  $8 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 ,  $1 ,  $4 
2596,CDDY391B12201,Novartis,IQVIA,Systemic Lupus Erythematosus (SLE),Allergy/Immunology,  $100 ,  $5 ,5,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $3 ,  $4 
2555,BHV1300-302,Biohaven,(No Info),Not Available in Atom,Endocrine & Metabolism,  $40 ,  $7 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 ,  $1 ,  $4 
132,C5031001,Pfizer,ICON,Varicella,Vaccine-Latent,  $267 ,  $267 ,0,54,  ($2),  $8 ,  $34 ,  ($3),  $37 ,  - ,  $2 ,  - ,  $1 ,  $3 
2599,CLI-10196AA1-02,"Chiesi Usa, Inc.",IQVIA,Bronchiectasis,Respiratory,  $240 ,  $12 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $2 ,  $3 
319,AFX3772-003,Affinivax Inc,Syneos Health,Pneumococcal,Vaccine-Other,  $24 ,  $24 ,0,0,  - ,  - ,  $6 ,  ($1),  $5 ,  $3 ,  - ,  - ,  - ,  $3 
1823,JCXH-105-021,Tiger Med,(No Info),Herpes Zoster,Vaccine-Other,"  $4,891 ","  $4,891 ",0,191,"  $2,816 ",  $453 ,  $268 ,  $30 ,"  $3,568 ",  $3 ,  - ,  - ,  - ,  $3 
2554,BHV1300-301,Biohaven,(No Info),Not Available in Atom,Endocrine & Metabolism,  $40 ,  $7 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 ,  $1 ,  $3 
2751,FYU-981-CRYS-202,Crystalys therapeutics,ICON,Gout,Rheumatoid and Autoimmune,  $60 ,  $18 ,3,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $3 
101,mRNA-1365-P101,Moderna,Parexel,RSV Vaccine,Vaccine-Respiratory,  $258 ,  $258 ,0,5,  $15 ,  $16 ,  $7 ,  $9 ,  $48 ,  ($0),  $2 ,  $1 ,  - ,  $3 
2631,NN9490-8037,Novo Norsdisk,Unknown,CVOT,Cardiovascular,  $200 ,  $60 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $3 
2632,NN9490-8665,Novo Norsdisk,Unknown,Atherosclerotic cardiovascular disease,Cardiovascular,  $200 ,  $60 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $3 
2182,CIN-102-124,"CinDome Pharma, Inc",Medpace,Idiopathic Gastroparesis,Gastroenterology,  $20 ,  $6 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 ,  $1 ,  $3 
349,M16-011,AbbVie,None,Psoriatic Arthritis,Rheumatoid and Autoimmune,  - ,  - ,0,5,  $2 ,  $5 ,  $3 ,  $2 ,  $12 ,  $3 ,  - ,  - ,  - ,  $3 
1860,PSK00010,Sanofi,PPD,Pneumococcal,Vaccine-Other,  $147 ,  $147 ,0,33,  $16 ,  $91 ,  $36 ,  $13 ,  $156 ,  $3 ,  - ,  - ,  - ,  $3 
2241,K-645-P003,"Kallyope, Inc",Clinilabs ((Clinilabs)),Migraine,CNS,  $16 ,  $16 ,0,3,  - ,  - ,  $19 ,  $16 ,  $34 ,  $2 ,  $0 ,  - ,  - ,  $2 
246,BHV-4157-302,Biohaven,Clinical Research Corp,Obsessive Compulsive Disorder (OCD),Psychiatry,  $197 ,  $197 ,0,13,  - ,  $13 ,  $4 ,  $0 ,  $18 ,  $2 ,  - ,  - ,  - ,  $2 
2759,NBI-1065845-MDD3026,Neurocrine Biosciences,IQVIA,Major Depressive Disorder,CNS,  $220 ,  $11 ,11,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $2 
2185,D4326C00006,AstraZeneca,IQVIA,Liver Cirrhosis,Gastroenterology,  $20 ,  $6 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 ,  $2 
2186,D4326C00007,AstraZeneca,IQVIA,Liver Cirrhosis,Gastroenterology,  $20 ,  $6 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 ,  $2 
2690,BHB-1893-301,Braveheart Bio,PPD,Not Available in Atom,Cardiovascular,  $20 ,  $6 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 ,  $2 
101,mRNA-1365-P101,Moderna,Parexel,RSV,Vaccine-Respiratory,  $29 ,  $29 ,0,1,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  - ,  - ,  $2 
2099,J3K-MC-KIAC,Eli Lilly,(No Info),Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $126 ,  $126 ,0,7,  - ,  $93 ,  $88 ,  $35 ,  $216 ,  $0 ,  $1 ,  - ,  - ,  $1 
2631,NN9490-8037,Novo Norsdisk,Sponsor Initiated,CVOT,Cardiovascular,  $200 ,  $10 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 
2632,NN9490-8665,Novo Norsdisk,Sponsor Initiated,Atherosclerotic cardiovascular disease,Cardiovascular,  $200 ,  $10 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 
2609,"  223,960 ",GSK,(No Info),RSV Vaccine,Vaccine-Respiratory,  $43 ,  $2 ,5,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 ,  $1 
2512,306300,GSK,IQVIA,MASH,Endocrine & Metabolism,  $80 ,  $4 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $0 ,  $0 ,  $1 
2696,382-201-00034,Otsuka Pharmaceutical,Syneos Health,General Anxiety Disorder,Psychiatry,  $80 ,  $4 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 
2682,NOE-TTS-201,No Information,Unknown,Not Available in Atom,CNS,  $40 ,  $2 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $0 ,  $0 ,  $1 
107,mRNA-CRID-001,Moderna,Parexel,COVID-19,Vaccine-COVID,  $127 ,  $127 ,0,2,  $458 ,  - ,  $1 ,  - ,  $459 ,  $1 ,  - ,  - ,  - ,  $1 
133,C4591048,Pfizer,ICON,COVID-19,Vaccine-COVID,  $621 ,  $621 ,0,99,  $20 ,  $4 ,  $4 ,  $0 ,  $28 ,  $1 ,  - ,  - ,  - ,  $1 
208,mRNA-1468-P101,Moderna,Parexel,Herpes Zoster,Vaccine-Other,"  $4,157 ","  $4,157 ",0,180,  $135 ,  $266 ,  $181 ,  $67 ,  $648 ,  $0 ,  - ,  - ,  - ,  $0 
2640,"  7,076,875 ",No Information,Syneos Health,Not Available in Atom,Cardiovascular,  $160 ,  $8 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $0 
1546,ANB030-203,AnaptysBio,Allucent,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $194 ,  $194 ,0,2,  $2 ,  $3 ,  $8 ,  $24 ,  $37 ,  $0 ,  - ,  - ,  - ,  $0 
1685,125207-01/ALN-AGT01-007,"Alnylam Pharmaceuticals, Inc.",PPD,Hypertension,Cardiovascular,  $224 ,  $224 ,0,8,  $25 ,  $16 ,  $5 ,  $5 ,  $51 ,  $0 ,  - ,  - ,  - ,  $0 
243,I4V-MC-JAJD,Lilly,HealthCore,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $246 ,  $246 ,0,23,  $2 ,  $24 ,  $15 ,  - ,  $41 ,  $0 ,  - ,  - ,  - ,  $0 
,CP-PRO-CoVLP-021 Phase 3,Medicago,Syneos Health,COVID-19,Vaccine-primary COVID,  - ,  - ,0,150,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
18,BHV3000-407,Biohaven,Linical,Migraine,CNS,  - ,  - ,0,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
18,BHV3000-407,Biohaven,Linical,Migraine,General Medicine,  $24 ,  $24 ,0,1,  $3 ,  - ,  - ,  $0 ,  $3 ,  - ,  - ,  - ,  - ,  - 
19,BNT162-21,BioNTech SE,ICON,COVID-19,Vaccine-COVID,  $478 ,  $478 ,0,11,  $5 ,  $336 ,  $3 ,  ($56),  $288 ,  - ,  - ,  - ,  - ,  - 
55,217884,GSK,PPD,Influenza,Vaccine-Influenza,  $243 ,  $243 ,0,27,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
89,V116-004,Merck,Unknown,Pneumococcal,Vaccine-Respiratory,  $13 ,  $13 ,0,30,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - 
92,mRNA-1345-P301,Moderna,PPD,RSV,Vaccine-Respiratory,"  $1,288 ","  $1,288 ",0,118,"  $1,183 ",  $463 ,  $36 ,  $92 ,"  $1,773 ",  - ,  - ,  - ,  - ,  - 
