,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Amount in 000's,,"Kindly do not edit - This sheet is automated, You may use Filters",,,,,,,,,,,,,,,,,
2638,D7261C00005,AstraZeneca,Sponsor Initiated,Type 2 Diabetes,Endocrine & Metabolism,  $120 ,  $108 ,6,0,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $19 ,  $32 ,  $53 
2569,PIR21191,Sanofi,Syneos Health,Asthma,Respiratory,  $108 ,  $108 ,16,0,  - ,  - ,  - ,  - ,  - ,  - ,  $17 ,  $18 ,  $18 ,  $53 
1571,VBD00003,Sanofi,ICON,RSV,Vaccine-Respiratory,  $941 ,  $941 ,0,27,  $188 ,  $32 ,  $36 ,  $8 ,  $264 ,  $53 ,  - ,  - ,  - ,  $53 
2078,NBI-1065845-MDD3025,Neurocrine Biosciences,Direct (No Info),Major Depressive Disorder,Psychiatry,  $60 ,  $54 ,3,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $21 ,  $31 ,  $52 
2061,80120522,No Information,Worldwide Clinical Trials,Obesity,General Medicine,"  $2,800 ",  $140 ,140,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $50 ,  $50 
2291,VP-VQW-765-3201,Vanda Pharmaceuticals Inc,None,SAD/MAD,CNS,  $48 ,  $48 ,6,1,  - ,  - ,  - ,  - ,  - ,  $12 ,  - ,  $29 ,  $10 ,  $50 
1844,mRNA-1083-P201,Moderna,Parexel,Combined Covid + Influenza Vaccine,Vaccine-Other,"  $1,124 ","  $1,124 ",0,147,  $288 ,  $33 ,  $31 ,  $14 ,  $366 ,  $45 ,  $5 ,  - ,  - ,  $50 
2592,WA46440,Roche,IQVIA,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $92 ,  $92 ,4,0,  - ,  - ,  - ,  - ,  - ,  - ,  $23 ,  $11 ,  $16 ,  $50 
106,mRNA-1647-P104,Moderna,PPD,CMV,Vaccine-Other,  $302 ,  $302 ,0,16,  $30 ,  $34 ,  $39 ,  $19 ,  $121 ,  $12 ,  $23 ,  $8 ,  $6 ,  $50 
2244,IMVT-1402-2503,Immuvonant Sciences GmbH,(No Info),Graves Diseases,Hormonal Disorders,  $46 ,  $46 ,0,3,  - ,  - ,  - ,  $26 ,  $26 ,  $24 ,  $13 ,  $9 ,  - ,  $46 
2725,EFC22927,,,COPD,Respiratory,  $60 ,  $54 ,3,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $46 ,  $46 
2497,C4931008,Pfizer,None,Pneumococcal,Vaccine-Other,  $86 ,  $77 ,5,0,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $21 ,  $20 ,  $44 
2307,GSBR-1290-10,"Gasherbrum Bio, Inc.",IQVIA,Obesity,General Medicine,  $33 ,  $33 ,0,1,  - ,  - ,  - ,  $23 ,  $23 ,  $23 ,  $21 ,  - ,  - ,  $44 
2787,BC# 150693-01,,,Blepharitis,Ophthalmology,  $400 ,  $120 ,20,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $21 ,  $22 ,  $43 
2636,D7261C00003,AstraZeneca,Unknown,Type 2 Diabetes,Endocrine & Metabolism,  $660 ,  $113 ,33,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $16 ,  $26 ,  $42 
2688,FUZ-CT-001,Fuzzle Inc.,Unknown,Obesity,General Medicine,  $42 ,  $42 ,40,0,  - ,  - ,  - ,  - ,  - ,  - ,  $6 ,  $24 ,  $12 ,  $42 
313,BHV3000-315,Biohaven,Synteract,Migraine,General Medicine,  $121 ,  $121 ,3,2,  $6 ,  $4 ,  - ,  $0 ,  $10 ,  - ,  $10 ,  $18 ,  $13 ,  $41 
2669,NT-0796-P005,NodThera,Medpace,Cardiovascular Disease,Cardiovascular,  $320 ,  $96 ,16,,  - ,  - ,  - ,  - ,  - ,  - ,  $6 ,  $18 ,  $18 ,  $41 
1997,NBI-1065845-MDD3028,No Information,IQVIA,Major Depressive Disorder,Psychiatry,  $60 ,  $54 ,3,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $19 ,  $21 ,  $40 
2693,VGX-002-001,Vogenx,,Idiopathic Gastroparesis,Gastroenterology,  $576 ,  $173 ,29,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $8 ,  $32 ,  $40 
2169,306246,No Information,IQVIA,MASH,Endocrine & Metabolism,  $129 ,  $129 ,4,0,  - ,  - ,  - ,  $41 ,  $41 ,  - ,  $4 ,  $11 ,  $25 ,  $39 
2676,AB-101-05,Artiva Biotherapeutics,PPD,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $320 ,  $96 ,16,,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $18 ,  $18 ,  $39 
2608,D7265C00001,AstraZeneca,Sponsor Initiated,Chronic Kidney Disease,Nephrology/Urology,  $240 ,  $204 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $17 ,  $22 ,  $39 
2651,J2A-MC-GZVA,Eli Lilly,,No Information,Endocrine & Metabolism,  $300 ,  $90 ,15,,  - ,  - ,  - ,  - ,  - ,  - ,  $5 ,  $16 ,  $16 ,  $38 
2635,D7261C00004,AstraZeneca,Sponsor Initiated,Type 2 Diabetes,Endocrine & Metabolism,  $80 ,  $72 ,4,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $13 ,  $25 ,  $38 
2635,D7261C00004,AstraZeneca,Unknown,Type 2 Diabetes,Endocrine & Metabolism,  $80 ,  $72 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $11 ,  $25 ,  $38 
2637,D7261C00002,AstraZeneca,Unknown,Type 2 Diabetes,Endocrine & Metabolism,  $80 ,  $72 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $11 ,  $25 ,  $38 
2499,C4931004,Pfizer,None,Others,Others,  $46 ,  $42 ,8,0,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $18 ,  $15 ,  $37 
2077,OAB71527,No Information,IQVIA,Shingles,Vaccine-Other,"  $2,601 ",  $130 ,306,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $14 ,  $22 ,  $36 
2665,K-304-P005,"Kallyope, Inc",Confidence Pharmaceutical Research ((CFR)),Migraine,CNS,  $127 ,  $114 ,16,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $9 ,  $26 ,  $35 
2706,222714,GSK,PPD,COPD,Respiratory,  $192 ,  $154 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $7 ,  $28 ,  $35 
2707,222725,GSK,PPD,COPD,Respiratory,  $192 ,  $154 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $7 ,  $28 ,  $35 
2758,EVO765-MIG001,Evommune,IQVIA,Migraine,CNS,"  $1,760 ",  $88 ,88,,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $16 ,  $16 ,  $35 
2045,C6271001,Pfizer,(No Info),Combined Covid + Influenza Vaccine,Vaccine-Other,"  $2,526 ","  $2,526 ",0,312,  $367 ,"  $1,531 ",  $506 ,  $354 ,"  $2,757 ",  $34 ,  - ,  - ,  - ,  $34 
2641,IMVT-1402-2505,Immuvonant Sciences GmbH,Unknown,Graves Diseases,Hormonal Disorders,  $66 ,  $60 ,1,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $24 ,  $10 ,  $34 
2764,NN9489-8034,Novo Norsdisk,,Type 2 Diabetes,Endocrine & Metabolism,"  $1,224 ",  $565 ,61,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $34 ,  $34 
2553,306300,GSK,IQVIA,MASH,Endocrine & Metabolism,  $120 ,  $100 ,6,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $17 ,  $15 ,  $32 
208,mRNA-1468-P101,Moderna,Parexel,Herpes Zoster,Vaccine-Other,"  $4,157 ","  $4,157 ",0,180,  $135 ,  $266 ,  $181 ,  $67 ,  $648 ,  $0 ,  $31 ,  - ,  - ,  $32 
2655,GSBR-1290-12,Structure Therapeutics,Parexel,Obesity,General Medicine,  $320 ,  $96 ,16,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $11 ,  $17 ,  $28 
1835,BHV-4157-209,Biohaven,IQVIA,Migraine,CNS,  $136 ,  $136 ,0,8,  $12 ,  $16 ,  $15 ,  $11 ,  $54 ,  $5 ,  $17 ,  $2 ,  $3 ,  $27 
1490,UPB-CP-04,Upstream Bio,Syneos Health,Asthma,Respiratory,  $16 ,  $16 ,0,1,  $17 ,  $5 ,  $3 ,  - ,  $26 ,  $11 ,  $15 ,  - ,  - ,  $26 
2621,D8790C00001,AstraZeneca,IQVIA,Chronic Kidney Disease,Nephrology/Urology,  $840 ,  $222 ,42,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $12 ,  $13 ,  $26 
2763,MK-5884-031,Merck,,COPD,Respiratory,"  $1,120 ",  $440 ,56,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $26 ,  $26 
2698,382-201-00032,Otsuka Pharmaceutical,Syneos Health,General Anxiety Disorder,Psychiatry,  $200 ,  $60 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $11 ,  $11 ,  $25 
297,mRNA-1273-P306,Moderna,PPD,COVID-19,Vaccine-COVID,  $815 ,  $815 ,0,143,  ($5),  - ,  $3 ,  $24 ,  $22 ,  $25 ,  $0 ,  - ,  - ,  $25 
1737,PSK00031,Sanofi,ICON,Pneumococcal,Vaccine-Other,  $36 ,  $36 ,0,4,  $19 ,  $5 ,  $13 ,  $4 ,  $41 ,  $10 ,  $8 ,  $6 ,  $1 ,  $25 
312,3110-306-002,AbbVie,None,Migraine,CNS/Psychiatry,  $122 ,  $122 ,4,4,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $10 ,  $14 ,  $24 
2762,NN9489-8033,Novo Norsdisk,,Type 2 Diabetes,Endocrine & Metabolism,  $864 ,  $259 ,43,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $24 ,  $24 
2590,RAB35102,No Information,IQVIA,Lyme,Vaccine-Other,  $255 ,  $34 ,30,,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $10 ,  $10 ,  $24 
1958,I1F-MC-RHDB,Eli Lilly,(No Info),Obesity,General Medicine,  $226 ,  $226 ,0,10,  $77 ,  $59 ,  $34 ,  $18 ,  $188 ,  $22 ,  - ,  - ,  - ,  $22 
118,382-201-00001,Otsuka Pharmaceutical,Syneos Health,Major Depressive Disorder,Psychiatry,  $130 ,  $130 ,0,7,  $21 ,  $80 ,  $52 ,  $3 ,  $155 ,  $21 ,  ($0),  - ,  - ,  $21 
2797,R5713-5715-ALG-2595,Regeneron,Parexel,Birch Pollen Allergy,Allergy/Immunology,  $160 ,  $136 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $20 ,  $20 
2761,NN9489-8449,Novo Norsdisk,,Type 2 Diabetes,Endocrine & Metabolism,  $860 ,  $406 ,43,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $20 ,  $20 
2743,2513T1632,Shionogi,PPD,COVID-19 Treatment,General Medicine,  $384 ,  $115 ,19,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $20 ,  $20 
1857,219685,GSK,(No Info),UTI,Nephrology/Urology,  $58 ,  $58 ,0,4,  - ,  - ,  $16 ,  $29 ,  $45 ,  $5 ,  $7 ,  $2 ,  $5 ,  $20 
2503,C4591082,Pfizer,None,COVID-19,Vaccine-COVID,  $41 ,  $41 ,0,9,  - ,  - ,  - ,  $49 ,  $49 ,  $13 ,  $6 ,  - ,  - ,  $19 
1976,ALTO-100-211,Alto Neuroscience,(No Info),Depression,Psychiatry,  $38 ,  $38 ,1,2,  - ,  $10 ,  $5 ,  $1 ,  $15 ,  - ,  - ,  $9 ,  $10 ,  $19 
2610,300622,GSK,ICON,IBS-D IBS-M,Others,  $80 ,  $24 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $8 ,  $8 ,  $19 
2778,308623,,IQVIA,MASH,Endocrine & Metabolism,  $64 ,  $58 ,2,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $8 ,  $10 ,  $18 
2727,Unknown,No Information,IQVIA,Non-Cystic Fibrosis Bronchiectasis,Respiratory,  $160 ,  $48 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $8 ,  $9 ,  $17 
2261,C6181001,Pfizer,(No Info),hMPV,Vaccine-Other,  - ,  - ,0,0,  - ,  - ,  - ,  $33 ,  $33 ,  $17 ,  - ,  - ,  - ,  $17 
2765,NN9489-8035,Novo Norsdisk,,Type 2 Diabetes,Endocrine & Metabolism,  $596 ,  $179 ,30,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $16 ,  $16 
291,3110-305-002,AbbVie,None,Migraine,General Medicine,  $74 ,  $74 ,3,3,  $1 ,  $5 ,  $1 ,  ($2),  $5 ,  - ,  $3 ,  $7 ,  $6 ,  $16 
2024,UPB-CP-05,Upstream Bio,Syneos Health,Asthma,Respiratory,  $37 ,  $37 ,0,1,  - ,  - ,  $26 ,  $10 ,  $36 ,  $7 ,  $4 ,  $4 ,  - ,  $15 
2666,299GD201,Biogen,Unknown,Not Available in Atom,Endocrine & Metabolism,  $20 ,  $18 ,1,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $7 ,  $8 ,  $15 
2178,SAN-1138,SANDOZ,IQVIA,Asthma,Respiratory,  - ,  - ,0,0,  - ,  - ,  - ,  $44 ,  $44 ,  - ,  $15 ,  - ,  - ,  $15 
2701,LCI699-RECAG-CL-0615,Recordati AG,Fortrea,Cushing's Syndrome,Endocrine & Metabolism,  $23 ,  $21 ,1,0,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $8 ,  $7 ,  $14 
2032,VAX-31-201,Vaxcyte,Syneos Health,Pneumococcal,Vaccine-Other,  $40 ,  $40 ,0,2,  $30 ,  $13 ,  $6 ,  $15 ,  $64 ,  $7 ,  $1 ,  $6 ,  - ,  $14 
2690,BHB-1893-301,Braveheart Bio,PPD,Not Available in Atom,Cardiovascular,  $816 ,  $45 ,41,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $5 ,  $8 ,  $13 
2693,VGX-002-001,Vogenx,Unknown,Idiopathic Gastroparesis,Gastroenterology,  $192 ,  $58 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $11 ,  $13 
1537,FpA-AS-30094,Teva Pharmaceuticals,Syneos Health,Asthma,Respiratory,  $46 ,  $46 ,0,6,  $24 ,  - ,  $20 ,  $11 ,  $55 ,  $8 ,  $3 ,  $2 ,  $1 ,  $13 
2740,300742,,IQVIA,Asthma,Respiratory,  $144 ,  $43 ,7,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $5 ,  $8 ,  $13 
2741,300743,GSK,IQVIA,Asthma,Respiratory,  $144 ,  $43 ,7,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $5 ,  $8 ,  $13 
343,M14-465,AbbVie,AbbVie - Aaron Thomas,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  - ,  - ,0,25,  $14 ,  $10 ,  $10 ,  $13 ,  $47 ,  $6 ,  $7 ,  - ,  - ,  $13 
2637,D7261C00002,AstraZeneca,Sponsor Initiated,Type 2 Diabetes,Endocrine & Metabolism,  $80 ,  $24 ,4,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $4 ,  $9 ,  $13 
1440,M23-700,AbbVie,Unknown,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $331 ,  $331 ,0,22,  $53 ,  $67 ,  $15 ,  $7 ,  $141 ,  $5 ,  $7 ,  - ,  - ,  $12 
1677,B24-033,UP-SPOUT,(No Info),Psoriatic Arthritis,Rheumatoid and Autoimmune,  $23 ,  $23 ,0,3,  $2 ,  $1 ,  $0 ,  - ,  $4 ,  $12 ,  - ,  - ,  - ,  $12 
1853,42847922MDD3003,Janssen,(No Info),Major Depressive Disorder,Psychiatry,  $139 ,  $139 ,0,8,  $22 ,  $32 ,  $16 ,  $11 ,  $82 ,  $12 ,  $0 ,  - ,  - ,  $12 
2539,XmAb13676-06,"Xencor, Inc",None,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $100 ,  $30 ,5,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $11 ,  $11 
1685,125207-01/ALN-AGT01-007,"Alnylam Pharmaceuticals, Inc.",PPD,Hypertension,Cardiovascular,  $224 ,  $224 ,0,11,  $25 ,  $16 ,  $5 ,  $5 ,  $51 ,  $0 ,  $11 ,  - ,  - ,  $11 
361,V503-049-0013,Merck,None,Male HPV,General Medicine,  $99 ,  $99 ,0,22,  $7 ,  $14 ,  $8 ,  $5 ,  $34 ,  $1 ,  $9 ,  - ,  - ,  $10 
2716,D9186C00004/D9186C00005,AstraZeneca,IQVIA,Non-Cystic Fibrosis Bronchiectasis,Respiratory,  $128 ,  $38 ,6,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $7 ,  $9 
1651,NN9388-4894,Novo Norsdisk,Unknown,Diabetes,Endocrine & Metabolism,  $331 ,  $331 ,0,23,  $40 ,  $30 ,  $26 ,  $9 ,  $105 ,  $7 ,  $1 ,  - ,  - ,  $8 
1740,VAD00016,Sanofi,ICON,RSV Vaccine,Vaccine-Respiratory,  $34 ,  - ,0,5,  $1 ,  $1 ,  $2 ,  - ,  $3 ,  $8 ,  - ,  - ,  - ,  $8 
1945,V201-08,Seqirus UK Limited,IQVIA,Influenza,Vaccine-Influenza,"  $1,046 ",  $52 ,123,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $8 ,  $8 
317,LPS16676,Sanofi,ICON,Asthma,Respiratory,  $105 ,  $105 ,0,5,  $13 ,  $7 ,  $12 ,  $4 ,  $37 ,  $3 ,  $2 ,  $1 ,  $2 ,  $8 
2631,NN9490-8037,Novo Norsdisk,Unknown,CVOT,Cardiovascular,  $200 ,  $60 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $8 ,  $8 
2632,NN9490-8665,Novo Norsdisk,Unknown,Atherosclerotic cardiovascular disease,Cardiovascular,  $200 ,  $60 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $8 ,  $8 
2694,382-201-00032,Otsuka Pharmaceutical,Syneos Health,General Anxiety Disorder,Psychiatry,  $400 ,  $20 ,20,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $4 ,  $4 ,  $8 
1694,DRI17963,Sanofi,ICON,Celiac Disease,Gastroenterology,  $17 ,  $17 ,0,3,  $16 ,  - ,  $21 ,  $2 ,  $40 ,  $8 ,  - ,  - ,  - ,  $8 
1452,VAD00004,Sanofi,PPD,RSV Vaccine,Vaccine-Respiratory,  $57 ,  $57 ,0,2,  $9 ,  $19 ,  $13 ,  $5 ,  $45 ,  $5 ,  $2 ,  $0 ,  - ,  $7 
2549,D740AC00001,AstraZeneca,Fortrea,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $40 ,  $12 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $3 ,  $3 ,  $7 
109,mRNA-1647-P301,Moderna,PPD,CMV,Vaccine-Other,"  $1,813 ","  $1,813 ",0,67,  $84 ,  $78 ,  $75 ,  $49 ,  $287 ,  $7 ,  $0 ,  - ,  - ,  $7 
1456,NN9388-4896,Novo Norsdisk,Unknown,Diabetes,Endocrine & Metabolism,  $466 ,  $466 ,0,11,  $46 ,  $43 ,  $69 ,  $12 ,  $170 ,  $7 ,  - ,  - ,  - ,  $7 
2111,D9180C00008,AstraZeneca,(No Info),COPD,Respiratory,  $24 ,  $24 ,0,1,  $11 ,  $5 ,  $7 ,  $5 ,  $27 ,  $2 ,  - ,  $4 ,  - ,  $6 
101,mRNA-1365-P101,Moderna,Parexel,RSV Vaccine,Vaccine-Respiratory,  $258 ,  $258 ,0,5,  $15 ,  $16 ,  $7 ,  $9 ,  $48 ,  ($0),  $4 ,  $1 ,  - ,  $5 
2656,M26-266,Abbvie,Unknown,Crohn's Disease,Gastroenterology,  $320 ,  $16 ,16,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $3 ,  $5 
2133,FYU-981-CRYS-302,Crystal therapeutics,ICON,Gout,Rheumatoid and Autoimmune,  $3 ,  $3 ,0,0,  - ,  - ,  - ,  $32 ,  $32 ,  $2 ,  $3 ,  - ,  - ,  $5 
2510,SUM-191-01,"Senju USA, Inc",PPD,Bacterial Conjunctivitis,Ophthalmology,  $16 ,  $5 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $5 ,  - ,  $5 
2601,AAHI-AMVPX-123,Technical Resources International (TRI),None,Amoebiasis,Infectious Disease,  $200 ,  $10 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $2 ,  $2 ,  $5 
1846,PA0016,UCB,Parexel,Psoriatic Arthritis,Rheumatoid and Autoimmune,  $132 ,  $132 ,0,10,  $42 ,  $38 ,  $58 ,  $13 ,  $151 ,  $3 ,  - ,  $2 ,  - ,  $5 
1472,VAN00010,Sanofi,ICON,Meningococcal,Vaccine-Other,  $492 ,  $492 ,0,37,  $18 ,  $3 ,  - ,  $13 ,  $34 ,  $4 ,  - ,  - ,  - ,  $4 
315,D7552C00001,AstraZeneca,Parexel,Asthma,Respiratory,  $3 ,  $3 ,0,0,  $9 ,  - ,  - ,  - ,  $9 ,  - ,  $4 ,  - ,  - ,  $4 
2596,CDDY391B12201,Novartis,IQVIA,Systemic Lupus Erythematosus (SLE),Allergy/Immunology,  $100 ,  $5 ,5,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $3 ,  $4 
2599,CLI-10196AA1-02,"Chiesi Usa, Inc.",IQVIA,Bronchiectasis,Respiratory,  $240 ,  $12 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $2 ,  $3 
2747,308532,GSK,,HIV,Infectious Disease,  $32 ,  $10 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $2 ,  $3 
319,AFX3772-003,Affinivax Inc,Syneos Health,Pneumococcal,Vaccine-Other,  $24 ,  $24 ,0,0,  - ,  - ,  $6 ,  ($1),  $5 ,  $3 ,  - ,  - ,  - ,  $3 
2555,BHV1300-302,Biohaven,(No Info),Not Available in Atom,Endocrine & Metabolism,  $40 ,  $7 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 ,  $3 
1823,JCXH-105-021,Tiger Med,(No Info),Herpes Zoster,Vaccine-Other,"  $4,891 ","  $4,891 ",0,191,"  $2,816 ",  $453 ,  $268 ,  $30 ,"  $3,568 ",  $3 ,  - ,  - ,  - ,  $3 
2195,D7130C00002,AstraZeneca,None,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $360 ,  $18 ,18,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $3 ,  $3 
1724,VNS 20-001,GSK,IQVIA,Varicella,Vaccine-Latent,  $32 ,  $32 ,0,6,  $24 ,  - ,  $31 ,  $3 ,  $59 ,  $3 ,  - ,  - ,  - ,  $3 
2640,7076875,No Information,Syneos Health,Not Available in Atom,Cardiovascular,  $160 ,  $8 ,8,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 ,  $3 
349,M16-011,AbbVie,None,Psoriatic Arthritis,Rheumatoid and Autoimmune,  - ,  - ,0,5,  $2 ,  $5 ,  $3 ,  $2 ,  $12 ,  $3 ,  $0 ,  - ,  - ,  $3 
2554,BHV1300-301,Biohaven,(No Info),Not Available in Atom,Endocrine & Metabolism,  $40 ,  $7 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 ,  $3 
1860,PSK00010,Sanofi,PPD,Pneumococcal,Vaccine-Other,  $147 ,  $147 ,0,33,  $16 ,  $91 ,  $36 ,  $13 ,  $156 ,  $3 ,  - ,  - ,  - ,  $3 
2751,FYU-981-CRYS-202,Crystalys therapeutics,ICON,Gout,Rheumatoid and Autoimmune,  $48 ,  $14 ,2,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $2 
307,CLI-05993AA3-06,Chiesi,Labcorp Drug Development,COPD,Respiratory,  $20 ,  $20 ,0,0,  $2 ,  - ,  - ,  - ,  $2 ,  - ,  $2 ,  - ,  - ,  $2 
2541,292006,No Information,Parexel,Alzheimer's Disease,CNS,  $128 ,  $6 ,6,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $2 
2182,CIN-102-124,"CinDome Pharma, Inc",Medpace,Idiopathic Gastroparesis,Gastroenterology,  $20 ,  $6 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 ,  $2 
246,BHV-4157-302,Biohaven,Clinical Research Corp,Obsessive Compulsive Disorder (OCD),Psychiatry,  $197 ,  $197 ,0,13,  - ,  $13 ,  $4 ,  $0 ,  $18 ,  $2 ,  - ,  - ,  - ,  $2 
2163,Steel-101,Steel,Target Health (Target Health),SAD/MAD,CNS,  $240 ,  $12 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $2 
2196,D6940C00002,AstraZeneca,None,Rheumatoid Arthritis,Rheumatoid and Autoimmune,  $240 ,  $12 ,12,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $2 
2788,ACP-204-006,Acadia Pharmaceuticals Inc,PPD,Alzheimer's Disease,CNS,  $96 ,  $5 ,5,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 ,  $2 
2809,150862-01,,PPD,Geographic Atrophy,Ophthalmology,  $16 ,  $5 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 ,  $2 
2241,K-645-P003,"Kallyope, Inc",Clinilabs ((Clinilabs)),Migraine,CNS,  $16 ,  $16 ,0,3,  - ,  - ,  $19 ,  $16 ,  $34 ,  $2 ,  - ,  - ,  - ,  $2 
2185,D4326C00006,AstraZeneca,IQVIA,Liver Cirrhosis,Gastroenterology,  $20 ,  $6 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 ,  $2 
2186,D4326C00007,AstraZeneca,IQVIA,Liver Cirrhosis,Gastroenterology,  $20 ,  $6 ,1,,  - ,  - ,  - ,  - ,  - ,  - ,  $0 ,  $1 ,  $1 ,  $2 
101,mRNA-1365-P101,Moderna,Parexel,RSV,Vaccine-Respiratory,  $28 ,  $28 ,0,1,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  - ,  - ,  $2 
2759,NBI-1065845-MDD3026,Neurocrine Biosciences,IQVIA,Major Depressive Disorder,CNS,  $176 ,  $9 ,9,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $2 
2237,J3L-MC-EZEF,Eli Lilly,ICON,Atherosclerotic cardiovascular disease,Cardiovascular,  $640 ,  $32 ,32,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $2 ,  $2 
2631,NN9490-8037,Novo Norsdisk,Sponsor Initiated,CVOT,Cardiovascular,  $200 ,  $10 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 
2632,NN9490-8665,Novo Norsdisk,Sponsor Initiated,Atherosclerotic cardiovascular disease,Cardiovascular,  $200 ,  $10 ,10,,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  $1 ,  $1 
